time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
5.560000,0.488288764061,-0.6968893406,-0.0358588250312,1.02981348702,0.0174987094072,1.21869379011,0.0898066318098
5.570000,0.488785325767,-0.696998234284,-0.0360834759544,1.02995006725,0.0176413586077,1.21863066917,0.0900390200954
5.580000,0.489781195657,-0.69648073382,-0.0362348249648,1.03035315319,0.017329258182,1.21854266791,0.0902690825656
5.590000,0.490651965959,-0.696376408876,-0.0355495454782,1.03082344514,0.0171385766988,1.2183113843,0.0902141173322
5.600000,0.491323918439,-0.696389942054,-0.0356302816636,1.03120105446,0.0175044580648,1.21802846087,0.0904195608562
5.610000,0.492302907309,-0.696234070444,-0.0361482985623,1.03108666956,0.0176996432535,1.217848927,0.0908680645321
5.620000,0.493108184135,-0.695598478169,-0.0358930563433,1.03080734529,0.0176767334033,1.21795729778,0.0909286286179
5.630000,0.493450599652,-0.695226146234,-0.0353741808308,1.03085923268,0.0175344804817,1.2184044803,0.0910137049738
5.640000,0.494262429555,-0.695175463111,-0.0352823457212,1.03143303143,0.0174843604203,1.21822702505,0.091218313942
5.650000,0.495758057844,-0.695191302062,-0.0356597236057,1.03138994833,0.0175357558858,1.21792183915,0.0912819048291
5.660000,0.496623991283,-0.695435976782,-0.0357184558377,1.03151721602,0.0175567056348,1.21789156657,0.0910246967918
5.670000,0.497029606726,-0.695119047961,-0.0354239642524,1.03149926244,0.0180449757367,1.21768291368,0.0911975388828
5.680000,0.497803801059,-0.694724045384,-0.0351358542325,1.03145246172,0.0180787129568,1.2179150466,0.0914801713965
5.690000,0.498451405881,-0.695054264841,-0.0354929299067,1.03160124225,0.0175192611913,1.21791345455,0.0912948841413
5.700000,0.499232578384,-0.695555864567,-0.0354575085717,1.03174908554,0.0173942003833,1.21746005608,0.0910875767564
5.710000,0.500334570449,-0.695237019771,-0.0354223197166,1.03187300281,0.0178545614163,1.21740287804,0.0912312776084
5.720000,0.501018416434,-0.695116719248,-0.0353873618687,1.03182815504,0.0181114207885,1.21736901135,0.0916886812086
5.730000,0.501706261337,-0.695065842881,-0.0353755221277,1.03165283103,0.0177159642853,1.2174347208,0.0914017054271
5.740000,0.502724209722,-0.695405980096,-0.0354642173048,1.03188973846,0.0177172762454,1.21721905395,0.0914048723482
5.750000,0.503410519385,-0.695592353147,-0.0353817490149,1.03209486331,0.017696440984,1.2166431327,0.091513631866
5.760000,0.504053544821,-0.695411241246,-0.0355301127178,1.03186090749,0.0175747226052,1.21676823492,0.09153718588
